theta,victim_fidelity,baseline_x_expectation,attacked_x_expectation,z_zero_probability
2.0655971697352893,0.6127442955004672,0.8800632982911318,0.0,0.26257180506470257
2.0734511513692637,0.6160433012552508,0.8763066800438635,0.0,0.2591231629491423
2.081305133003238,0.6193753588210128,0.8724960070727971,0.0,0.25568937925152246
2.0891591146372126,0.6227396460624072,0.8686315144381913,0.0,0.25227066578379626
2.097013096271187,0.6261353328918983,0.8647134405201551,0.0,0.2488672334283137
2.1048670779051615,0.6295615814745711,0.8607420270039436,0.0,0.24547929212481437
2.112721059539136,0.6330175464348565,0.8567175188650497,0.0,0.2421070508574763
2.1205750411731104,0.6365023750651132,0.8526401643540922,0.0,0.23875071764202557
2.1284290228070852,0.6400152075360215,0.8485102149815036,0.0,0.23541049951290458
2.1362830044410597,0.643555177108732,0.844327925502015,0.0,0.2320866025105016
2.144136986075034,0.6471214103487231,0.8400935538989418,0.0,0.22877923166844052
2.1519909677090086,0.6507130273413049,0.8358073613682702,0.0,0.22548859100093407
2.159844949342983,0.6543291419087276,0.8314696123025451,0.0,0.22221488349019883
2.1676989309769574,0.6579688618288306,0.8270805742745618,0.0,0.21895831107393465
2.175552912610932,0.6616312890551859,0.8226405180208598,0.0,0.215719074632868
2.1834068942449063,0.6653155199386773,0.8181497174250235,0.0,0.21249737397836074
2.1912608758788807,0.6690206454504627,0.813608449500787,0.0,0.2092934078400847
2.199114857512855,0.6727457514062629,0.8090169943749473,0.0,0.20610737385376346
2.20696883914683,0.6764899186919242,0.8043756352700843,0.0,0.20293946854898062
2.2148228207808045,0.6802522234901928,0.7996846584870904,0.0,0.19978988733705785
2.222676802414779,0.6840317375086569,0.7949443533875099,0.0,0.19665882449900007
2.2305307840487534,0.6878275282087863,0.7901550123756903,0.0,0.1935464731735117
2.238384765682728,0.6916386590360237,0.7853169308807448,0.0,0.19045302534508296
2.2462387473167023,0.6954641896508644,0.7804304073383297,0.0,0.18737867183214738
2.2540927289506767,0.6993031761608719,0.7754957431722345,0.0,0.18432360227531114
2.261946710584651,0.7031546713535689,0.7705132427757893,0.0,0.18128800512565516
2.2698006922186256,0.7070177249301478,0.7654832134930882,0.0,0.17827206763311057
2.2776546738526,0.7108913837399421,0.7604059656000309,0.0,0.1752759758349082
2.285508655486575,0.7147746920156046,0.7552818122851834,0.0,0.17229991454410293
2.2933626371205493,0.7186666916089239,0.7501110696304594,0.0,0.16934406733817398
2.3012166187545238,0.7225664222272389,0.744894056591622,0.0,0.1664086165477001
2.309070600388498,0.7264729216703716,0.7396310949786096,0.0,0.1634937432451133
2.3169245820224726,0.7303852260680389,0.7343225094356854,0.0,0.16059962723352908
2.324778563656447,0.7343023701176716,0.7289686274214114,0.0,0.15772644703565564
2.3326325452904215,0.7382233873225893,0.7235697791884493,0.0,0.1548743798827814
2.340486526924396,0.7421473102304681,0.7181262977631888,0.0,0.15204360170384282
2.3483405085583704,0.7460731706720449,0.7126385189252054,0.0,0.14923428711457212
2.356194490192345,0.75,0.7071067811865477,0.0,0.1464466094067263
2.3640484718263197,0.7539268293279552,0.7015314257708555,0.0,0.14368074053739718
2.371902453460294,0.7578526897695324,0.6959127965923142,0.0,0.1409368511184055
2.3797564350942686,0.7617766126774107,0.690251240234437,0.0,0.13821511040577528
2.387610416728243,0.7656976298823285,0.6845471059286885,0.0,0.13551568628929417
2.3954643983622175,0.7696147739319612,0.6788007455329417,0.0,0.1328387452821572
2.403318379996192,0.7735270783296285,0.6730125135097732,0.0,0.1301844525106951
2.4111723616301663,0.7774335777727613,0.6671827669045997,0.0,0.12755297170418897
2.419026343264141,0.7813333083910762,0.6613118653236519,0.0,0.12494446518477025
2.4268803248981152,0.7852253079843956,0.6554001709117939,0.0,0.12235909385740823
2.4347343065320897,0.7891086162600578,0.6494480483301838,0.0,0.11979701719998456
2.4425882881660645,0.7929822750698525,0.6434558647337788,0.0,0.11725839325345584
2.450442269800039,0.7968453286464314,0.6374239897486895,0.0,0.1147433786121053
2.4582962514340134,0.8006968238391283,0.6313527954493776,0.0,0.11225212841388271
2.466150233067988,0.8045358103491357,0.625242656335705,0.0,0.10978479633083507
2.4740042147019623,0.8083613409639765,0.6190939493098339,0.0,0.10734153455962749
2.4818581963359367,0.8121724717912137,0.6129070536529765,0.0,0.10492249381215481
2.489712177969911,0.815968262491343,0.6066823510019996,0.0,0.10252782330624496
2.4975661596038856,0.8197477765098072,0.6004202253258841,0.0,0.10015767075645475
2.50542014123786,0.8235100813080758,0.5941210629020385,0.0,0.09781218236495776
2.5132741228718345,0.8272542485937368,0.5877852522924731,0.0,0.0954915028125263
2.5211281045058094,0.8309793545495375,0.5814131843198304,0.0,0.0931957752496064
